Dealer ID,GCD Code,Assigned Sales Officer,Assigned Sales Manager,Dealership Name,Original Onboarding Date,Original Approved Credit Limit (in PHP),Original Approved Drawing Limit (in PHP),"Current Approved 
Credit Limit",Current Approved Drawing Power,Total Outstanding Amount,Total Available Credit Limit,Total Available Drawing Power,Lifetime TXN's,No. of open Loans,Netbank,Credit Line Status,Reason for CL Hold Status,Netbank - Approved Credit Limit,Netbank - Approved Drawing Power,Netbank - Outstanding Principal,Netbank - Available Credit Limit,Netbank - Available Drawing Power,Finsso,Credit Line Status,Reason for CL Hold Status,Finsso - Approved Credit Limit,Finsso - Approved Drawing Power,Finsso - Outstanding Principal,Finsso - Available Credit Limit,Finsso - Available Drawing Power,L3M Average Repayment Delay,% Utilization ,% Repayment,% Repayment Efficiency,80% LTV Qualified?,Qualified for Automatic CL Increase,"Date 
of Next 
CL Increase","Amount 
of Next 
CL/DP Increase","Remaining 
CL/DP
after Increase",Total Paid Renewal 1 in the last 90 days,Total Paid Renewal 2 in the last 90 days,Total Maturity Payments Made in the last 90 days,Total Payments made in the last 90 days,Total Repayments due in the last 90 days,First TXN,Last TXN,Pending Remittance w/ Netbank,Outstanding Netbank Booking,Credit Line Status,Reason for Hold / Blacklisting,Date of Blacklisting,Reassessement Date,December 2025 Blacklist,% Repayment (L3M),Effective Risk Pricing,Same Group,Onboarded Month,L6M Average Repayment Delay,Netbank Credit Line ID,Finsso Credit Line ID,Onboarding (Regular / Express),Total Number of CL Increase (Lifetime),Total Number of Automatic CL Increase (Lifetime),Credit Line Expiry Date,Credit Line Expiry Date,"(for Onboarded Masterlist)
Original Credit Line issuance Date","(for Onboarded Masterlist)
Original CLA Signed Date",Available CL w/ Netbank
IF0455,GCD5320,Ricmar Magboo,Albert Dalupang,JDRED.GARAGE CAR TRADING,46203.62153,500000,500000,500000,500000,0,500000,500000,0,0,No,,,0,0,0,0,0,Yes,Open,,500000,500000,0,500000,500000,0,0,0,0,No,No,,500000,,0,0,0,0,0,,,,,Open,Finsso: Open | Netbank: Pending CL,,,,0,0.02,,Jun'26,0,IF0455-NB,IF0455-FFC,Inventory Underwriting,,,46556,,46192.52014,46203.62153,0
IF0456,GCD4175,Zhesa Resurrecion,Albert Dalupang,KAPATID AUTO TRADING,46192.54722,900000,900000,1350000,1350000,1263450,86550,86550,7,3,Yes,Open,,1350000,1350000,1263450,86550,86550,Yes,Open,,1350000,1350000,0,1350000,1350000,0,2.388888889,1.453,1,Yes,Yes,46340,2025000,761550,2,0,4,6,6,46197,46248.72847,,,Open,,,,,1.453,0.02,,Jun'26,0,IF0456-NB,IF0456-FFC,Regular Onboarding,,,46612,,46192.52153,46192.54722,0
IF0457,GCD5339,Rhoyland Alagon,Marah Luriely A. Villaruz,JOHNMARK EDORA CAR TRADING,46192.65903,400000,400000,400000,400000,0,400000,400000,0,0,No,,,0,0,0,0,0,Yes,Open,,400000,400000,0,400000,400000,0,0,0,0,No,No,,400000,,0,0,0,0,0,,,,,Open,Finsso: Open | Netbank: Pending CL,,,,0,0.0175,,Jun'26,0,IF0457-NB,IF0457-FFC,Inventory Underwriting,,,46556,,46192.52292,46192.65903,0
IF0458,GCD2430,Zhesa Resurrecion,Albert Dalupang,LEOROMMEL AUTO SHOP,46195.44167,850000,850000,850000,850000,745000,105000,105000,4,2,Yes,Open,,850000,850000,745000,105000,105000,Yes,Open,,850000,850000,0,850000,850000,0,1.724705882,0.8482352941,1,No,No,,850000,,2,0,2,4,4,46202,46269.62708,,,Open,,,,,0.8482352941,0.0175,,Jun'26,0,IF0458-NB,IF0458-FFC,Inventory Underwriting,,,46566,,46195.425,46195.44167,105000
IF0459,GCD5348,Rhoyland Alagon,Marah Luriely A. Villaruz,ONICHAN CAR TRADING,,550000,550000,0,0,0,0,0,0,0,No,,,0,0,0,0,0,No,,,0,0,0,0,0,0,0,,0,No,No,90,825000,,0,0,0,0,0,,,,,Hold,Finsso: Pending CLA Signature | Netbank: Pending CL,,,,,0.0175,,,0,IF0459-NB,IF0459-FFC,Inventory Underwriting,,,,,46195.42569,,0
IF0460,GCD5352,Myrnalyn Bankingkito,Malou Alfonso,RONJE05 CAR TRADING,46195.69514,1400000,1000000,1400000,1000000,213840,1186160,786160,1,1,Yes,Open,,1400000,1000000,213840,1186160,786160,Yes,Open,,1400000,1000000,0,1400000,1000000,0,0.264,0.05016,0,No,No,,1400000,,1,1,0,2,2,46199,46199,,,Open,,,,,0.05016,0.0175,,Jun'26,0,IF0460-NB,IF0460-FFC,Inventory Underwriting,,,46563,,46195.42708,46195.69514,1186160
IF0461,GCD5347,Rhoyland Alagon,Marah Luriely A. Villaruz,JC UNGAB CAR TRADING,46195.74097,600000,600000,600000,600000,0,600000,600000,0,0,No,,,0,0,0,0,0,Yes,Open,,600000,600000,0,600000,600000,0,0,0,0,No,No,,600000,,0,0,0,0,0,,,,,Open,Finsso: Open | Netbank: Pending CL,,,,0,0.0175,,Jun'26,0,IF0461-NB,IF0461-FFC,Inventory Underwriting,,,46559,,46195.66944,46195.74097,0
IF0462,GCD5366,Ricmar Magboo,Albert Dalupang,Z2.GARAGE CAR TRADING,46196.44792,1300000,1000000,1300000,1000000,492000,808000,508000,4,1,Yes,Open,,1300000,1000000,492000,808000,508000,Yes,Open,,1300000,1000000,0,1300000,1000000,0,1.934,1.442,1,Yes,No,,1300000,,1,0,3,4,4,46197,46269.71042,,,Open,,,,,1.442,0.02,,Jun'26,0,IF0462-NB,IF0462-FFC,Inventory Underwriting,,,46560,,46195.73333,46196.44792,258000
IF0463,GCD2027,Elvira Ladea,Marah Luriely A. Villaruz,MK88 CAR TRADING,46197.62014,1600000,1100000,1600000,1100000,658000,942000,442000,2,1,Yes,Open,,1600000,1100000,658000,942000,442000,Yes,Open,,1600000,1100000,0,1600000,1100000,0,1.196363636,0.5981818182,0,No,No,,1600000,,0,0,1,1,1,46199,46251.60625,,,Open,,,,,0.5981818182,0.0175,,Jun'26,0,IF0463-NB,IF0463-FFC,Inventory Underwriting,,,46563,,46196.73333,46197.62014,942000
IF0464,GCD5344,Zhesa Resurrecion,Albert Dalupang,DAILYDRIVEN AUTO TRADING,46202.45347,450000,450000,450000,450000,0,450000,450000,0,0,No,,,0,0,0,0,0,Yes,Open,,450000,450000,0,450000,450000,0,0,0,0,No,No,,450000,,0,0,0,0,0,,,,,Open,Finsso: Open | Netbank: Pending CL,,,,0,0.0175,,Jun'26,0,IF0464-NB,IF0464-FFC,Inventory Underwriting,,,46561,,46197.44028,46202.45347,0
IF0465,GCD5355,Candyce Aguete,Malou Alfonso,RONY.082 AUTO TRADING,46197.81458,400000,400000,400000,400000,0,400000,400000,0,0,No,,,0,0,0,0,0,Yes,Open,,400000,400000,0,400000,400000,0,0,0,0,No,No,,400000,,0,0,0,0,0,,,,,Open,Finsso: Open | Netbank: Pending CL,,,,0,0.0175,,Jun'26,0,IF0465-NB,IF0465-FFC,Express Onboarding,,,46561,,46197.47847,46197.81458,0
IF0466,GCD5350,Elvira Ladea,Marah Luriely A. Villaruz,RSPEED CAR TRADING,46197.59167,3000000,2100000,3000000,2100000,0,3000000,2100000,1,0,Yes,Open,,3000000,2100000,1000000,2000000,1100000,Yes,Open,,3000000,2100000,0,3000000,2100000,0,0.4761904762,0.4761904762,0,No,No,,3000000,,0,0,1,1,1,46202,46202,,,Open,,,,,0.4761904762,0.0175,,Jun'26,0,IF0466-NB,IF0466-FFC,Regular Onboarding,,,46566,,46197.56806,46197.59167,2000000
IF0467,GCD5356,Candyce Aguete,Malou Alfonso,BJ CAR TRADING,46203.42917,450000,450000,450000,450000,0,450000,450000,0,0,No,,,0,0,0,0,0,Yes,Open,,450000,450000,0,450000,450000,0,0,0,0,No,No,,450000,,0,0,0,0,0,,,,,Open,Finsso: Open | Netbank: Pending CL,,,,0,0.02,,Jun'26,0,IF0467-NB,IF0467-FFC,Inventory Underwriting,,,46561,,46197.68194,46203.42917,0
IF0468,,,,THEHANDJOB AUTO DETAILING SERVICES,46202.60278,900000,900000,900000,900000,0,900000,900000,0,0,No,,,0,0,0,0,0,Yes,Open,,900000,900000,0,900000,900000,0,0,0,0,No,No,,900000,,0,0,0,0,0,,,,,Open,Finsso: Open | Netbank: Pending CL,,,,0,0.0175,,Jun'26,0,IF0468-NB,IF0468-FFC,Inventory Underwriting,,,46561,,46197.775,46202.60278,0
IF0469,GCD5364,Myrnalyn Bankingkito,Malou Alfonso,A S AUTO TRADING,46198.41111,650000,650000,650000,650000,0,650000,650000,0,0,No,,,0,0,0,0,0,Yes,Open,,650000,650000,0,650000,650000,0,0,0,0,No,No,,650000,,0,0,0,0,0,,,,,Open,Finsso: Open | Netbank: Pending CLA Signature,,,,0,0.0175,,Jun'26,0,IF0469-NB,IF0469-FFC,Inventory Underwriting,,,46561,,46197.77639,46198.41111,0
IF0470,GCD5263,Zhesa Resurrecion,Albert Dalupang,ROROD AUTOWORK'S TRADING,46198.47361,400000,400000,400000,400000,0,400000,400000,0,0,No,,,0,0,0,0,0,Yes,Open,,400000,400000,0,400000,400000,0,0,0,0,No,No,,400000,,0,0,0,0,0,,,,,Open,Finsso: Open | Netbank: Pending CL,,,,0,0.0175,,Jun'26,0,IF0470-NB,IF0470-FFC,Express Onboarding,,,46562,,46198.43958,46198.47361,0
IF0471,GCD2497,Rhoyland Alagon,Marah Luriely A. Villaruz,DON ROBERT CAR TRADING,46198.51042,550000,550000,550000,550000,0,550000,550000,0,0,No,,,0,0,0,0,0,Yes,Open,,550000,550000,0,550000,550000,0,0,0,0,No,No,,550000,,0,0,0,0,0,,,,,Open,Finsso: Open | Netbank: Pending CL,,,,0,0.0175,,Jun'26,0,IF0471-NB,IF0471-FFC,Inventory Underwriting,,,46562,,46198.45208,46198.51042,0
IF0472,,Zhesa Resurrecion,Albert Dalupang,C2G CAR TRADING,,800000,800000,0,0,0,0,0,0,0,No,,,0,0,0,0,0,No,,,0,0,0,0,0,0,0,,0,No,No,90,1200000,,0,0,0,0,0,,,,,Hold,Finsso: Pending CLA Signature | Netbank: Pending CL,,,,,0.025,,,0,IF0472-NB,IF0472-FFC,Regular Onboarding,,,,,46198.59722,,0
IF0473,,,,TERRY AUTO TRADING,,3000000,2100000,0,0,0,0,0,0,0,No,,,0,0,0,0,0,No,,,0,0,0,0,0,0,0,,0,No,No,90,4500000,,0,0,0,0,0,,,,,Hold,Finsso: Pending CLA Signature | Netbank: Pending CL,,,,,0.0175,,,0,IF0473-NB,IF0473-FFC,Regular Onboarding,,,,,46198.70139,,0
IF0474,GCD5367,Elvira Ladea,Marah Luriely A. Villaruz,J&E CAR TRADING,,400000,400000,0,0,0,0,0,0,0,No,,,0,0,0,0,0,No,,,0,0,0,0,0,0,0,,0,No,No,90,600000,,0,0,0,0,0,,,,,Hold,Finsso: Pending CLA Signature | Netbank: Pending CL,,,,,0.0175,,,0,IF0474-NB,IF0474-FFC,Express Onboarding,,,,,46199.62361,,0
IF0475,GCD5368,Elvira Ladea,Marah Luriely A. Villaruz,LIAM CARSS CAR TRADING,46203.43333,1800000,1260000,1800000,1260000,859200,940800,400800,2,2,Yes,Hold,Renewal 2 DPD,1800000,1260000,859200,940800,400800,Yes,Open,,1800000,1260000,0,1800000,1260000,8,0.7412698413,0.05936507937,0,No,No,,1800000,,1,0,0,1,2,46206,46262.75903,,,Hold,w/ Due Repayments - >= 5DPD,,,,0.05936507937,0.0175,,Jun'26,8,IF0475-NB,IF0475-FFC,Inventory Underwriting,,,46569,,46202.59792,46203.43333,940800
IF0476,GCD1848,Elvira Ladea,Marah Luriely A. Villaruz,JND CAR TRADING,46203.91319,400000,400000,400000,400000,270000,130000,130000,1,1,Yes,Open,,400000,400000,270000,130000,130000,Yes,Open,,400000,400000,0,400000,400000,0,0.75,0.075,0,No,No,,400000,,1,0,0,1,1,46216.56042,46216.56042,,,Open,,,,,0.075,0.0175,,Jun'26,0,IF0476-NB,IF0476-FFC,Express Onboarding,,,46574,,46203.74792,46203.91319,130000
IF0477,GCD5374,Rose Batacan,Malou Alfonso,A DRIAN CAR TRADING,46212.58125,400000,400000,400000,400000,400000,0,0,2,1,Yes,Open,,400000,400000,400000,0,0,Yes,Open,,400000,400000,0,400000,400000,0,1.4375,0.4375,0,No,No,,400000,,0,0,1,1,1,46252.49375,46261.58611,,,Open,,,,,0.4375,0.0175,,Jul'26,0,IF0477-NB,IF0477-FFC,Express Onboarding,,,46587,,46211.73681,46212.58125,0
IF0478,GCD5399,Elvira Ladea,Marah Luriely A. Villaruz,GERTHS AUTO TRADING,46220.47986,1500000,1050000,1500000,1050000,1031000,469000,19000,2,2,Yes,Open,,1500000,1050000,1031000,469000,19000,Yes,Open,,1500000,1050000,0,1500000,1050000,0,0.9819047619,0,0,No,No,,1500000,,0,0,0,0,0,46251.75,46252.72292,,,Open,,,,,0,0.025,,Jul'26,0,IF0478-NB,IF0478-FFC,Inventory Underwriting,,,46610,,46219.7125,46220.47986,469000
IF0479,GCD5433,Herbert Capistrano,Marah Luriely A. Villaruz,BOSSTRAB AUTOGARAGE CAR TRADING,46253.38472,600000,600000,600000,600000,0,600000,600000,0,0,Yes,Open,,600000,600000,0,600000,600000,No,,,0,0,0,0,0,0,0,0,0,No,No,,600000,,0,0,0,0,0,,,,,Open,Finsso: Pending CLA Signature | Netbank: Open,,,,0,0.0175,,Aug'26,0,IF0479-NB,IF0479-FFC,Inventory Underwriting,,,46602,,46227.19236,46253.38472,600000
IF0480,GCD2306,Zhesa Resurrecion,Albert Dalupang,IBS01 CAR TRADING,46227.73889,800000,800000,800000,800000,800000,0,0,1,1,Yes,Open,,800000,800000,800000,0,0,Yes,Open,,800000,800000,0,800000,800000,0,1,0,0,No,No,,800000,,0,0,0,0,0,46261.75,46261.75,,,Open,,,,,0,0.0175,,Jul'26,0,IF0480-NB,IF0480-FFC,Regular Onboarding,,,46625,,46227.72431,46227.73889,0
IF0481,GCD5407,Elvira Ladea,Marah Luriely A. Villaruz,PIP-LUXURY CAR TRADING,,1500000,1050000,0,0,0,0,0,0,0,No,,,0,0,0,0,0,No,,,0,0,0,0,0,0,0,,0,No,No,90,2250000,,0,0,0,0,0,,,,,Hold,Finsso: Pending CLA Signature | Netbank: Pending CL,,,,,0.0175,,,0,IF0481-NB,IF0481-FFC,Inventory Underwriting,,,,,46233.70417,,0
IF0482,GCD5429,Zhesa Resurrecion,Albert Dalupang,LODS CAR ACCESSORIES STORE,46233.71944,500000,500000,500000,500000,0,500000,500000,1,0,Yes,Open,,500000,500000,0,500000,500000,Yes,Open,,500000,500000,0,500000,500000,0,0.89,0.89,0,No,No,,500000,,0,0,1,1,1,46240.66319,46240.66319,,,Open,,,,,0.89,0.025,,Jul'26,0,IF0482-NB,IF0482-FFC,Regular Onboarding,,,46604,,46233.69792,46233.71944,500000
IF0483,GCD5434,Herbert Capistrano,Marah Luriely A. Villaruz,CARLOWDEAL AUTO TRADING,46234.41458,400000,400000,400000,400000,0,400000,400000,0,0,No,,,0,0,0,0,0,Yes,Open,,400000,400000,0,400000,400000,0,0,0,0,No,No,,400000,,0,0,0,0,0,,,,,Open,Finsso: Open | Netbank: Pending CL,,,,0,0.0175,,Jul'26,0,IF0483-NB,IF0483-FFC,Express Onboarding,,,46597,,46233.70278,46234.41458,0
IF0484,GCD4879,Elvira Ladea,Marah Luriely A. Villaruz,CEDCARS VEHICLE TRADING,46233.73958,1500000,1050000,1500000,1050000,360000,1140000,690000,1,1,Yes,Open,,1500000,1050000,360000,1140000,690000,Yes,Open,,1500000,1050000,0,1500000,1050000,0,0.3428571429,0,0,No,No,,1500000,,0,0,0,0,0,46260.74792,46260.74792,,,Open,,,,,0,0.0175,,Jul'26,0,IF0484-NB,IF0484-FFC,Inventory Underwriting,,,46623,,46233.70139,46233.73958,1140000
IF0485,GCD5447,Elvira Ladea,Marah Luriely A. Villaruz,ERIC CAR TRADING,46235.35903,400000,400000,400000,400000,173250,226750,226750,1,1,No,,,0,0,173250,-173250,-173250,Yes,Open,,400000,400000,0,400000,400000,0,0.48125,0.048125,0,No,No,,400000,,1,0,0,1,1,46239.49236,46239.49236,,,Open,Finsso: Open | Netbank: Pending CL,,,,0.048125,0.0175,,Aug'26,0,IF0485-NB,IF0485-FFC,Express Onboarding,,,46598,,46234.6125,46235.35903,-192500
IF0486,GCD5455,Myrnalyn Bankingkito,Malou Alfonso,CAR AGENT SERVICES KKJ,46238.72431,1050000,740000,1050000,740000,0,1050000,740000,1,0,Yes,Open,,1050000,740000,0,1050000,740000,Yes,Open,,1050000,740000,0,1050000,740000,0,0.8783783784,0.8783783784,0,No,No,,1050000,,0,0,1,1,1,46240.75139,46240.75139,,,Open,,,,,0.8783783784,0.0175,,Aug'26,0,IF0486-NB,IF0486-FFC,Inventory Underwriting,,,46604,,46238.71736,46238.72431,1050000
IF0487,GCD5449,Rhoyland Alagon,Marah Luriely A. Villaruz,KMG CAR TRADING,46246.56667,400000,400000,400000,400000,0,400000,400000,0,0,No,,,0,0,0,0,0,Yes,Open,,400000,400000,0,400000,400000,0,0,0,0,No,No,,400000,,0,0,0,0,0,,,,,Open,Finsso: Open | Netbank: Pending CL,,,,0,0.0175,,Aug'26,0,IF0487-NB,IF0487-FFC,Express Onboarding,,,46603,,46273.70684,46246.56667,0
IF0488,GCD5476,Zhesa Resurrecion,Albert Dalupang,4K AUTO TRADING,46248.51042,650000,650000,650000,650000,0,650000,650000,0,0,No,,,0,0,0,0,0,Yes,Open,,650000,650000,0,650000,650000,0,0,0,0,No,No,,650000,,0,0,0,0,0,,,,,Open,Finsso: Open | Netbank: Pending CLA Signature,,,,0,0.0175,,Aug'26,0,IF0488-NB,IF0488-FFC,Regular Onboarding,,,46611,,46247.4375,46248.51042,0
IF0489,GCD5466,Myrnalyn Bankingkito,Malou Alfonso,ASIONG CAR TRADING,46248.30347,650000,650000,650000,650000,0,650000,650000,0,0,No,,,0,0,0,0,0,Yes,Open,,650000,650000,0,650000,650000,0,0,0,0,No,No,,650000,,0,0,0,0,0,,,,,Open,Finsso: Open | Netbank: Pending CL,,,,0,0.0175,,Aug'26,0,IF0489-NB,IF0489-FFC,Express Onboarding,,,46611,,46247.56042,46248.30347,0
IF0490,GCD5376,Elvira Ladea,Marah Luriely A. Villaruz,MG AUTOGARAGE AND TOWING AUTO REPAIR SHOP,46252.71806,1000000,1000000,1000000,1000000,0,1000000,1000000,0,0,Yes,Open,,1000000,1000000,0,1000000,1000000,Yes,Open,,1000000,1000000,0,1000000,1000000,0,0,0,0,No,No,,1000000,,0,0,0,0,0,,,,,Open,,,,,0,0.0175,,Aug'26,0,IF0490-NB,IF0490-FFC,Inventory Underwriting,,,46617,,46251.75694,46252.71806,1000000
IF0491,GCD5431,Herbert Capistrano,Marah Luriely A. Villaruz,CARLAUTOSHOP CAR TRADING,,400000,400000,0,0,0,0,0,0,0,No,,,0,0,0,0,0,No,,,0,0,0,0,0,0,0,,0,No,No,90,600000,,0,0,0,0,0,,,,,Hold,Finsso: Pending CLA Signature | Netbank: Pending CL,,,,,0.0175,,,0,IF0491-NB,IF0491-FFC,Inventory Underwriting,,,,,46258.44931,,0
IF0492,GCD5479,Myrnalyn Bankingkito,Malou Alfonso,PRIMEWHEEL MOTOR VEHICLE SHOP,46259.47778,1000000,1000000,1000000,1000000,0,1000000,1000000,0,0,No,,,0,0,0,0,0,Yes,Open,,1000000,1000000,0,1000000,1000000,0,0,0,0,No,No,,1000000,,0,0,0,0,0,,,,,Open,Finsso: Open | Netbank: Pending CL,,,,0,0.0175,,Aug'26,0,IF0492-NB,IF0492-FFC,Inventory Underwriting,,,46622,,46258.79931,46259.47778,0
IF0493,,Rexcell Juegos,Albert Dalupang,BICUTAN AUTO EXCHANGE CO.,46262.58194,2850000,2000000,2850000,2000000,0,2850000,2000000,0,0,No,,,0,0,0,0,0,Yes,Open,,2850000,2000000,0,2850000,2000000,0,0,0,0,No,No,,2850000,,0,0,0,0,0,,,,,Open,Finsso: Open | Netbank: Pending CL,,,,0,0.0175,,Aug'26,0,IF0493-NB,IF0493-FFC,Inventory Underwriting,,,46622,,46258.79792,46262.58194,0
IF0494,,Zhesa Resurrecion,Albert Dalupang,DOUBLE M CAR AGENT SERVICES,46260.66458,1750000,1230000,1750000,1230000,0,1750000,1230000,0,0,No,,,0,0,0,0,0,Yes,Open,,1750000,1230000,0,1750000,1230000,0,0,0,0,No,No,,1750000,,0,0,0,0,0,,,,,Open,Finsso: Open | Netbank: Pending CL,,,,0,0.0175,,Aug'26,0,IF0494-NB,IF0494-FFC,Inventory Underwriting,,,46624,,46260.55764,46260.66458,0
IF0495,,Ricmar Magboo,Albert Dalupang,M13.GARAGE AUTO TRADING,46266.95556,450000,450000,450000,450000,0,450000,450000,0,0,No,,,0,0,0,0,0,Yes,Open,,450000,450000,0,450000,450000,0,0,0,0,No,No,,450000,,0,0,0,0,0,,,,,Open,Finsso: Open | Netbank: Pending CL,,,,0,0.02,,Sep'26,0,IF0495-NB,IF0495-FFC,Inventory Underwriting,,,46624,,46260.65556,46266.95556,0
IF0496,,Elvira Ladea,Marah Luriely A. Villaruz,NAZ CAR TRADING,46269.35486,2000000,1400000,2000000,1400000,0,2000000,1400000,0,0,No,,,0,0,0,0,0,Yes,Open,,2000000,1400000,0,2000000,1400000,0,0,0,0,No,No,,2000000,,0,0,0,0,0,,,,,Open,Finsso: Open | Netbank: Pending CL,,,,0,0.0175,,Sep'26,0,IF0496-NB,IF0496-FFC,Inventory Underwriting,,,46632,,46268.52083,46269.35486,0
IF0497,,Albert Dalupang,Albert Dalupang,PAROMIA CAR TRADING,,1000000,1000000,0,0,0,0,0,0,0,No,,,0,0,0,0,0,No,,,0,0,0,0,0,0,0,,0,No,No,90,1500000,,0,0,0,0,0,,,,,Hold,Finsso: Pending CLA Signature | Netbank: Pending CL,,,,,0.0175,,,0,IF0497-NB,IF0497-FFC,Inventory Underwriting,,,,,46273.43194,,0
IF0498,,Rose Batacan,Malou Alfonso,ASTON'S AUTO SHOP,,2700000,1900000,0,0,0,0,0,0,0,No,,,0,0,0,0,0,No,,,0,0,0,0,0,0,0,,0,No,No,90,4050000,,0,0,0,0,0,,,,,Hold,Finsso: Pending CLA Signature | Netbank: Pending CL,,,,,0.0175,,,0,IF0498-NB,IF0498-FFC,Inventory Underwriting,,,,,46273.43125,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
